NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240726;0.0;1;13.3;1;352;9;30.8;1;1617;9;22.1;1;22.1;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240727;0.2;1;17.4;1;32;9;33.1;1;1458;9;25.0;1;25.3;1;15.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240728;0.0;1;18.5;1;504;9;28.2;1;1519;9;22.7;1;23.4;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240729;0.2;1;15.7;1;436;9;32.3;1;1600;9;24.2;1;24.0;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240730;0.0;1;18.8;1;441;9;35.5;1;1328;9;27.0;1;27.2;1;16.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240731;2.6;1;22.5;1;32;9;35.6;1;1614;9;27.2;1;29.1;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240801;0.0;1;19.7;1;432;9;31.0;1;1410;9;25.1;1;25.4;1;11.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240802;6.9;1;18.9;1;450;9;30.0;1;1418;9;23.9;1;24.5;1;11.1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240803;0.0;1;16.9;1;442;9;27.5;1;1429;9;21.8;1;22.2;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240804;0.0;1;14.5;1;418;9;26.2;1;1331;9;20.2;1;20.4;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240805;0.0;1;14.2;1;357;9;28.7;1;1616;9;21.2;1;21.5;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240806;0.0;1;14.1;1;423;9;31.3;1;1453;9;22.8;1;22.7;1;17.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240807;0.0;1;18.3;1;12;9;30.0;1;1401;9;23.7;1;24.2;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240808;0.0;1;18.8;1;513;9;27.4;1;1531;9;21.8;1;23.1;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240809;0.0;1;13.2;1;405;9;30.2;1;1558;9;21.8;1;21.7;1;17.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240810;0.0;1;15.0;1;414;9;30.5;1;1451;9;22.9;1;22.8;1;15.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240811;0.0;1;17.2;1;317;9;35.9;1;1604;9;26.6;1;26.6;1;18.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240812;0.0;1;22.7;1;550;9;35.5;1;1510;9;29.0;1;29.1;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240813;11.2;1;18.4;1;444;9;34.8;1;1508;9;26.0;1;26.6;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240814;1.0;1;16.4;1;437;9;28.2;1;1308;9;22.1;1;22.3;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240815;0.2;1;17.3;1;317;9;28.3;1;1422;9;22.1;1;22.8;1;11.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240816;0.0;1;16.9;1;409;9;28.8;1;1545;9;22.6;1;22.9;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240817;3.4;1;16.0;1;443;9;29.3;1;1414;9;21.6;1;22.7;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240818;8.3;1;15.1;1;1218;9;17.9;1;654;9;16.1;1;16.5;1;2.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240819;0.0;1;13.4;1;455;9;24.7;1;1445;9;17.8;1;19.1;1;11.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240820;0.0;1;11.7;1;447;9;26.8;1;1431;9;19.0;1;19.3;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240821;0.0;1;16.0;1;2153;9;22.8;1;1434;9;17.8;1;19.4;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240822;0.0;1;8.0;1;412;9;26.6;1;1536;9;16.8;1;17.3;1;18.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240823;0.0;1;10.4;1;441;9;31.6;1;1555;9;20.9;1;21.0;1;21.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240824;21.2;1;14.2;1;428;9;32.1;1;1307;9;24.1;1;23.2;1;17.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240825;0.0;1;14.8;1;323;9;23.5;1;1358;9;17.6;1;19.2;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240826;0.0;1;10.1;1;458;9;23.2;1;1435;9;16.2;1;16.7;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240827;0.0;1;9.4;1;436;9;27.1;1;1436;9;18.1;1;18.3;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240828;0.0;1;14.5;1;409;9;32.6;1;1452;9;24.3;1;23.6;1;18.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240829;0.0;1;20.3;1;508;9;33.6;1;1559;9;25.5;1;27.0;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240830;0.0;1;18.1;1;400;9;31.7;1;1446;9;24.0;1;24.9;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240831;0.4;1;17.8;1;430;9;33.6;1;1519;9;24.5;1;25.7;1;15.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240901;1.2;1;18.9;1;411;9;30.9;1;1352;9;23.9;1;24.9;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240902;0.0;1;15.6;1;339;9;29.7;1;1413;9;21.6;1;22.7;1;14.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240903;19.0;1;14.9;1;429;9;31.4;1;1423;9;21.3;1;23.2;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240904;5.6;1;18.4;1;203;9;23.5;1;1249;9;20.0;1;21.0;1;5.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240905;19.8;1;14.4;1;815;9;18.9;1;1451;9;15.6;1;16.7;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240906;0.0;1;9.9;1;520;9;24.6;1;1306;9;17.2;1;17.3;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240907;3.2;1;13.9;1;505;9;30.4;1;1429;9;20.8;1;22.2;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240908;3.0;1;15.4;1;237;9;22.4;1;1213;9;17.9;1;18.9;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240909;3.2;1;14.0;1;208;9;17.9;1;1514;9;15.5;1;16.0;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240910;0.0;1;12.3;1;324;9;19.7;1;1231;9;14.4;1;16.0;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240911;15.5;1;9.4;1;2340;9;16.9;1;1200;9;12.3;1;13.2;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240912;1.6;1;7.9;1;542;9;15.2;1;1057;9;10.0;1;11.6;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240913;0.2;1;3.6;1;52;9;15.2;1;1436;9;8.8;1;9.4;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240914;0.0;1;4.9;1;124;9;16.7;1;1400;9;10.6;1;10.8;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240915;0.0;1;3.6;1;523;9;17.8;1;1403;9;10.6;1;10.7;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240916;0.0;1;5.4;1;520;9;19.0;1;1411;9;12.9;1;12.2;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240917;0.0;1;11.4;1;142;9;20.9;1;1215;9;14.9;1;16.2;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240918;0.0;1;7.5;1;256;9;21.0;1;1516;9;13.8;1;14.3;1;13.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240919;0.0;1;7.2;1;536;9;22.7;1;1420;9;14.9;1;15.0;1;15.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240920;0.0;1;10.7;1;22;9;25.0;1;1340;9;17.5;1;17.9;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240921;0.0;1;12.5;1;2342;9;26.3;1;1406;9;19.6;1;19.4;1;13.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240922;15.9;1;14.9;1;1747;9;18.4;1;1248;9;16.5;1;16.7;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240923;3.0;1;14.2;1;2353;9;20.7;1;1552;9;15.8;1;17.5;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240924;0.2;1;13.2;1;359;9;17.6;1;1510;9;15.1;1;15.4;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240925;14.7;1;13.5;1;555;9;20.5;1;1255;9;16.1;1;17.0;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240926;25.0;1;14.9;1;2337;9;16.7;1;807;9;15.8;1;15.8;1;1.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240927;7.6;1;13.1;1;955;9;18.1;1;1245;9;14.8;1;15.6;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240928;4.3;1;7.9;1;1759;9;14.7;1;1429;9;10.0;1;11.3;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240929;0.0;1;2.8;1;41;9;16.1;1;2135;9;10.0;1;9.5;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01072001;CEYZERIAT_SAPC;46.204333;5.287667;260;20240930;1.6;1;11.3;1;1857;9;22.9;1;1503;9;17.3;1;17.1;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01089001;AMBERIEU;45.976500;5.329333;250;20230101;0.0;1;12.3;1;744;9;17.4;1;1311;9;14.4;1;14.9;1;5.1;1;10.8;9;12.0;9;0;9;6.0;1;;;9.4;1;180;1;1352;9;16.3;1;170;1;1212;9;;;;;;;15.1;1;;;1346;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230102;11.5;1;9.9;1;1730;9;14.5;1;657;9;11.9;1;12.2;1;4.6;1;9.5;9;9.5;9;0;9;4.1;1;;;8.7;1;180;1;645;9;16.1;1;170;1;639;9;;;;;;;14.8;1;;;639;9;887;9
01089001;AMBERIEU;45.976500;5.329333;250;20230103;0.0;1;5.6;1;1759;9;11.7;1;1227;9;7.3;1;8.7;1;6.1;1;0.8;9;2.9;9;0;9;1.9;1;;;4.2;1;340;1;1313;9;5.9;1;320;1;1250;9;;;;;;;5.7;1;;;1250;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230104;3.4;1;-0.4;1;601;9;8.6;1;127;9;4.8;1;4.1;1;9.0;1;-1.7;9;-1.0;9;167;9;1.0;1;;;2.8;1;200;1;1104;9;4.4;1;200;1;1058;9;;;;;;;4.2;1;;;1057;9;369;9
01089001;AMBERIEU;45.976500;5.329333;250;20230105;4.5;1;7.2;1;1838;9;11.5;1;1336;9;9.5;1;9.4;1;4.3;1;6.2;9;6.7;9;0;9;1.2;1;;;4.4;1;20;9;2032;9;6.8;1;30;9;2028;9;;;;;;;6.6;1;;;2029;9;292;9
01089001;AMBERIEU;45.976500;5.329333;250;20230106;0.0;1;6.7;1;731;9;10.8;1;112;9;9.0;1;8.8;1;4.1;1;2.6;9;5.1;9;0;9;0.7;1;;;2.9;1;160;9;2345;9;6.5;1;150;9;2337;9;;;;;;;6.2;1;;;2337;9;2;9
01089001;AMBERIEU;45.976500;5.329333;250;20230107;3.2;1;8.2;1;638;9;14.8;1;1302;9;11.3;1;11.5;1;6.6;1;7.0;9;7.7;9;0;9;5.2;1;;;10.0;1;190;1;1328;9;16.1;1;190;1;1328;9;;;;;;;15.5;1;;;1328;9;220;9
01089001;AMBERIEU;45.976500;5.329333;250;20230108;8.6;1;9.3;1;614;9;12.4;1;1131;9;10.8;1;10.9;1;3.1;1;8.1;9;8.1;9;0;9;4.3;1;;;8.2;1;180;9;0;9;15.1;1;200;9;2356;9;;;;;;;14.1;1;;;2356;9;470;9
01089001;AMBERIEU;45.976500;5.329333;250;20230109;0.4;1;3.9;1;433;9;9.9;1;1403;9;6.7;1;6.9;1;6.0;1;0.9;9;2.9;9;0;9;2.0;1;;;9.2;1;190;1;5;9;14.6;1;190;1;1;9;;;;;;;13.4;1;;;10;9;90;9
01089001;AMBERIEU;45.976500;5.329333;250;20230110;0.0;1;2.3;1;806;9;10.1;1;1214;9;6.8;1;6.2;1;7.8;1;1.1;9;1.9;9;0;9;2.1;1;;;4.1;1;190;1;1835;9;6.6;1;180;9;2235;9;;;;;;;6.2;1;;;2235;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230111;4.6;1;4.6;1;1756;9;8.6;1;1005;9;5.7;1;6.6;1;4.0;1;1.2;9;2.6;9;0;9;1.5;1;;;4.6;1;190;1;144;9;7.1;1;200;1;140;9;;;;;;;6.8;1;;;140;9;238;9
01089001;AMBERIEU;45.976500;5.329333;250;20230112;2.6;1;1.0;1;2320;9;9.3;1;1224;9;5.7;1;5.2;1;8.3;1;-0.3;9;0.4;9;0;9;1.9;1;;;4.7;1;180;1;1337;9;7.6;1;190;1;1350;9;;;;;;;6.9;1;;;1017;9;136;9
01089001;AMBERIEU;45.976500;5.329333;250;20230113;0.4;1;5.7;1;2248;9;12.5;1;1348;9;8.5;1;9.1;1;6.8;1;4.5;9;5.2;9;0;9;2.5;1;;;5.8;1;170;1;606;9;10.7;1;170;1;601;9;;;;;;;9.9;1;;;610;9;138;9
01089001;AMBERIEU;45.976500;5.329333;250;20230114;5.4;1;2.7;1;625;9;11.8;1;1728;9;8.0;1;7.3;1;9.1;1;0.9;9;1.8;9;0;9;3.6;1;;;6.0;1;170;1;1730;9;12.3;1;150;9;2308;9;;;;;;;11.2;1;;;2310;9;379;9
01089001;AMBERIEU;45.976500;5.329333;250;20230115;5.0;1;3.2;1;1759;9;10.8;1;629;9;6.0;1;7.0;1;7.6;1;0.4;9;2.5;9;0;9;3.0;1;;;7.4;1;170;1;500;9;14.1;1;200;1;456;9;;;;;;;12.9;1;;;710;9;223;9
01089001;AMBERIEU;45.976500;5.329333;250;20230116;1.8;1;0.6;1;2149;9;8.0;1;1414;9;5.1;1;4.3;1;7.4;1;-2.6;9;-0.6;9;0;9;4.2;1;;;8.8;1;180;1;650;9;16.2;1;160;1;651;9;;;;;;;15.2;1;;;650;9;231;9
01089001;AMBERIEU;45.976500;5.329333;250;20230117;9.5;1;0.7;1;712;9;7.9;1;1352;9;3.7;1;4.3;1;7.2;1;0.1;9;0.1;9;0;9;2.3;1;;;7.1;1;190;1;1208;9;13.5;1;180;1;911;9;;;;;;;12.3;1;;;919;9;405;9
01089001;AMBERIEU;45.976500;5.329333;250;20230118;2.0;1;0.7;1;927;9;2.6;1;807;9;1.0;1;1.7;1;1.9;1;-0.2;9;0.3;9;274;9;2.7;1;;;6.9;1;330;1;1132;9;10.1;1;320;1;1117;9;;;;;;;9.8;1;;;1117;9;367;9
01089001;AMBERIEU;45.976500;5.329333;250;20230119;0.4;1;-3.0;1;58;9;2.2;1;1449;9;-1.4;1;-0.4;1;5.2;1;-6.4;9;-5.1;9;1050;9;0.9;1;;;3.3;1;20;9;2049;9;3.7;1;350;9;2217;9;;;;;;;3.6;1;;;2044;9;60;9
01089001;AMBERIEU;45.976500;5.329333;250;20230120;0.0;1;-5.5;1;559;9;2.2;1;1451;9;-1.5;1;-1.7;1;7.7;1;-7.6;9;-7.0;9;1090;9;1.6;1;;;3.8;1;330;1;1301;9;5.5;1;340;1;1246;9;;;;;;;5.3;1;;;1246;9;29;9
01089001;AMBERIEU;45.976500;5.329333;250;20230121;0.0;1;-3.1;1;614;9;4.2;1;1258;9;0.1;1;0.6;1;7.3;1;-4.9;9;-4.1;9;894;9;5.4;1;;;11.1;1;360;1;1451;9;17.5;1;350;1;1454;9;;;;;;;16.5;1;;;1454;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230122;0.0;1;-1.6;1;24;9;0.7;1;1356;9;-0.2;1;-0.5;1;2.3;1;-2.3;9;-1.9;9;717;9;6.1;1;;;8.7;1;350;1;734;9;12.4;1;360;1;433;9;;;;;;;11.9;1;;;450;9;132;9
01089001;AMBERIEU;45.976500;5.329333;250;20230123;0.0;1;-0.2;1;246;9;2.5;1;1219;9;1.0;1;1.2;1;2.7;1;-0.7;9;-0.5;9;273;9;3.0;1;;;5.7;1;340;1;220;9;8.4;1;350;1;554;9;;;;;;;8.2;1;;;554;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230124;0.0;1;-4.3;1;731;9;5.4;1;1217;9;1.2;1;0.6;1;9.7;1;-6.8;9;-5.5;9;432;9;1.2;1;;;2.5;1;300;1;1247;9;4.0;1;330;1;1405;9;;;;;;;3.9;1;;;1410;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230125;0.0;1;0.8;1;2203;9;3.7;1;1251;9;1.9;1;2.3;1;2.9;1;-0.5;9;0.6;9;0;9;0.9;1;;;3.5;1;340;1;1409;9;4.5;1;340;1;1403;9;;;;;;;4.4;1;;;1410;9;3;9
01089001;AMBERIEU;45.976500;5.329333;250;20230126;0.0;1;0.8;1;1655;9;2.0;1;1004;9;1.0;1;1.4;1;1.2;1;0.7;9;0.7;9;173;9;4.8;1;;;7.1;1;340;9;2214;9;10.7;1;330;1;1838;9;;;;;;;10.2;1;;;1838;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230127;0.0;1;-1.2;1;450;9;1.3;1;1430;9;-0.1;1;0.1;1;2.5;1;-1.2;9;-1.2;9;845;9;4.6;1;;;6.8;1;350;1;1823;9;9.7;1;340;1;40;9;;;;;;;9.0;1;;;1817;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230128;0.0;1;-4.6;1;735;9;2.9;1;1254;9;0.3;1;-0.9;1;7.5;1;-5.5;9;-5.1;9;578;9;3.2;1;;;5.7;1;350;1;945;9;8.6;1;350;1;1630;9;;;;;;;8.2;1;;;1630;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230129;0.0;1;-0.7;1;725;9;3.6;1;1307;9;1.2;1;1.5;1;4.3;1;-0.9;9;-0.7;9;286;9;1.1;1;;;3.6;1;350;1;216;9;4.7;1;350;1;213;9;;;;;;;4.6;1;;;214;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230130;0.0;1;-1.4;1;645;9;5.3;1;1413;9;1.7;1;2.0;1;6.7;1;-2.5;9;-1.9;9;270;9;3.7;1;;;6.4;1;10;9;2258;9;9.5;1;340;1;330;9;;;;;;;8.8;1;;;2255;9;20;9
01089001;AMBERIEU;45.976500;5.329333;250;20230131;0.0;1;0.5;1;740;9;9.4;1;1343;9;4.5;1;5.0;1;8.9;1;-0.5;9;0.4;9;0;9;2.5;1;;;6.4;1;350;1;1449;9;9.2;1;350;1;1440;9;;;;;;;8.7;1;;;1321;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230201;0.0;1;3.3;1;739;9;8.4;1;1403;9;4.8;1;5.9;1;5.1;1;2.4;9;2.8;9;0;9;1.5;1;;;3.8;1;20;1;1353;9;5.6;1;30;1;1344;9;;;;;;;5.5;1;;;1344;9;50;9
01089001;AMBERIEU;45.976500;5.329333;250;20230202;0.0;1;1.9;1;251;9;10.0;1;1220;9;5.3;1;6.0;1;8.1;1;-0.8;9;1.0;9;0;9;2.0;1;;;4.7;1;350;1;1240;9;7.0;1;340;1;1237;9;;;;;;;6.6;1;;;1237;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230203;0.0;1;-0.8;1;718;9;10.8;1;1134;9;5.0;1;5.0;1;11.6;1;-2.8;9;-1.8;9;42;9;3.4;1;;;7.6;1;340;1;1349;9;10.5;1;340;1;1344;9;;;;;;;9.8;1;;;1339;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230204;0.0;1;0.5;1;2302;9;12.1;1;1234;9;6.9;1;6.3;1;11.6;1;-0.8;9;-0.3;9;0;9;5.3;1;;;9.5;1;340;1;1543;9;13.5;1;330;1;1538;9;;;;;;;12.7;1;;;1347;9;0;9
01089001;AMBERIEU;45.976500;5.329333;250;20230205;0.6;1;1.4;1;751;9;8.9;1;1035;9;5.0;1;5.2;1;7.5;1;0.0;9;0.5;9;0;9;4.4;1;;;8.9;1;350;9;2311;9;12.7;1;350;9;2304;9;;;;;;;12.3;1;;;2310;9;136;9
01089001;AMBERIEU;45.976500;5.329333;250;20230206;0.0;1;-0.2;1;627;9;8.0;1;1456;9;3.0;1;3.9;1;8.2;1;-2.5;9;-0.9;9;199;9;2.4;1;;;7.2;1;360;1;6;9;11.1;1;360;1;16;9;;;;;;;10.4;1;;;16;9;12;9
01089001;AMBERIEU;45.976500;5.329333;250;20230207;0.0;1;-2.8;1;100;9;9.5;1;1411;9;1.9;1;3.4;1;12.3;1;-6.3;9;-4.6;9;714;9;2.0;1;;;5.6;1;340;1;1519;9;7.6;1;350;1;1517;9;;;;;;;7.4;1;;;1517;9;0;9
